steps	reward	average action Q
30679	0.000000	0.000000
30700	0.000000	0.000000
30722	0.000000	0.000000
30744	0.000000	0.000000
30860	2.000000	0.000000
30885	0.000000	0.000000
30907	0.000000	0.000000
30928	0.000000	0.000000
30949	0.000000	0.000000
30970	0.000000	0.000000
30991	0.000000	0.000000
31013	0.000000	0.000000
31062	1.000000	0.000000
31111	1.000000	0.000000
31132	0.000000	0.000000
31154	0.000000	0.000000
31204	1.000000	0.000000
31225	0.000000	0.000000
31246	0.000000	0.000000
31267	0.000000	0.000000
31290	0.000000	0.000000
31311	0.000000	0.000000
31333	0.000000	0.000000
31354	0.000000	0.000000
31375	0.000000	0.000000
31398	0.000000	0.000000
31420	0.000000	0.000000
31441	0.000000	0.000000
31462	0.000000	0.000000
31483	0.000000	0.000000
31504	0.000000	0.000000
31525	0.000000	0.000000
31549	0.000000	0.000000
31570	0.000000	0.000000
31592	0.000000	0.000000
31613	0.000000	0.000000
31636	0.000000	0.000000
31657	0.000000	0.000000
31680	0.000000	0.000000
31701	0.000000	0.000000
31722	0.000000	0.000000
31745	0.000000	0.000000
31767	0.000000	0.000000
31788	0.000000	0.000000
31809	0.000000	0.000000
31830	0.000000	0.000000
31852	0.000000	0.000000
31876	0.000000	0.000000
31897	0.000000	0.000000
31918	0.000000	0.000000
31939	0.000000	0.000000
31961	0.000000	0.000000
31983	0.000000	0.000000
32159	5.000000	0.000000
32180	0.000000	0.000000
32395	6.000000	0.000000
32416	0.000000	0.000000
32440	0.000000	0.000000
32462	0.000000	0.000000
32577	2.000000	0.000000
32598	0.000000	0.000000
32619	0.000000	0.000000
32642	0.000000	0.000000
32664	0.000000	0.000000
32686	0.000000	0.000000
32711	0.000000	0.000000
32732	0.000000	0.000000
32757	0.000000	0.000000
32779	0.000000	0.000000
32803	0.000000	0.000000
32824	0.000000	0.000000
32847	0.000000	0.000000
32870	0.000000	0.000000
32894	0.000000	0.000000
32920	0.000000	0.000000
32988	1.000000	0.000000
33009	0.000000	0.000000
33032	0.000000	0.000000
33053	0.000000	0.000000
33074	0.000000	0.000000
33096	0.000000	0.000000
33118	0.000000	0.000000
33139	0.000000	0.000000
33224	2.000000	0.000000
33246	0.000000	0.000000
33268	0.000000	0.000000
33289	0.000000	0.000000
33313	0.000000	0.000000
33334	0.000000	0.000000
33359	0.000000	0.000000
33381	0.000000	0.000000
33402	0.000000	0.000000
33424	0.000000	0.000000
33447	0.000000	0.000000
33468	0.000000	0.000000
33517	1.000000	0.000000
33538	0.000000	0.000000
33560	0.000000	0.000000
33581	0.000000	0.000000
33603	0.000000	0.000000
33625	0.000000	0.000000
33651	0.000000	0.000000
33673	0.000000	0.000000
33694	0.000000	0.000000
33718	0.000000	0.000000
33792	1.000000	0.000000
33813	0.000000	0.000000
33835	0.000000	0.000000
33856	0.000000	0.000000
33879	0.000000	0.000000
33900	0.000000	0.000000
33922	0.000000	0.000000
33945	0.000000	0.000000
34005	1.000000	0.000000
34028	0.000000	0.000000
34077	1.000000	0.000000
34098	0.000000	0.000000
34197	2.000000	0.000000
34296	2.000000	0.000000
34317	0.000000	0.000000
34338	0.000000	0.000000
34359	0.000000	0.000000
34381	0.000000	0.000000
34431	1.000000	0.000000
34453	0.000000	0.000000
34478	0.000000	0.000000
34502	0.000000	0.000000
34523	0.000000	0.000000
34544	0.000000	0.000000
34566	0.000000	0.000000
34587	0.000000	0.000000
34612	0.000000	0.000000
34633	0.000000	0.000000
34654	0.000000	0.000000
34679	0.000000	0.000000
34700	0.000000	0.000000
34749	1.000000	0.000000
34771	0.000000	0.000000
34792	0.000000	0.000000
34815	0.000000	0.000000
34836	0.000000	0.000000
34857	0.000000	0.000000
34878	0.000000	0.000000
34902	0.000000	0.000000
34924	0.000000	0.000000
34946	0.000000	0.000000
34995	1.000000	0.000000
35016	0.000000	0.000000
35041	0.000000	0.000000
35112	1.000000	0.000000
35133	0.000000	0.000000
35182	1.000000	0.000000
35203	0.000000	0.000000
35224	0.000000	0.000000
35245	0.000000	0.000000
35313	1.000000	0.000000
35334	0.000000	0.000000
35355	0.000000	0.000000
35381	0.000000	0.000000
35402	0.000000	0.000000
35424	0.000000	0.000000
35447	0.000000	0.000000
35469	0.000000	0.000000
35490	0.000000	0.000000
35511	0.000000	0.000000
35534	0.000000	0.000000
35560	0.000000	0.000000
35582	0.000000	0.000000
35611	0.000000	0.000000
35632	0.000000	0.000000
35654	0.000000	0.000000
35675	0.000000	0.000000
35724	1.000000	0.000000
35746	0.000000	0.000000
35769	0.000000	0.000000
35792	0.000000	0.000000
35814	0.000000	0.000000
35836	0.000000	0.000000
35859	0.000000	0.000000
35880	0.000000	0.000000
35901	0.000000	0.000000
35924	0.000000	0.000000
35947	0.000000	0.000000
35968	0.000000	0.000000
35990	0.000000	0.000000
36086	2.000000	0.000000
36108	0.000000	0.000000
36132	0.000000	0.000000
36156	0.000000	0.000000
36179	0.000000	0.000000
36201	0.000000	0.000000
36222	0.000000	0.000000
36243	0.000000	0.000000
36264	0.000000	0.000000
36286	0.000000	0.000000
36309	0.000000	0.000000
36332	0.000000	0.000000
36355	0.000000	0.000000
36379	0.000000	0.000000
36401	0.000000	0.000000
36423	0.000000	0.000000
36446	0.000000	0.000000
36467	0.000000	0.000000
36490	0.000000	0.000000
36514	0.000000	0.000000
36536	0.000000	0.000000
36557	0.000000	0.000000
36578	0.000000	0.000000
36600	0.000000	0.000000
36621	0.000000	0.000000
36693	1.000000	0.000000
36714	0.000000	0.000000
36736	0.000000	0.000000
36758	0.000000	0.000000
36779	0.000000	0.000000
36801	0.000000	0.000000
36853	1.000000	0.000000
36876	0.000000	0.000000
36897	0.000000	0.000000
36919	0.000000	0.000000
36990	1.000000	0.000000
37011	0.000000	0.000000
37032	0.000000	0.000000
37054	0.000000	0.000000
37075	0.000000	0.000000
37096	0.000000	0.000000
37118	0.000000	0.000000
37139	0.000000	0.000000
37213	1.000000	0.000000
37236	0.000000	0.000000
37259	0.000000	0.000000
37281	0.000000	0.000000
37302	0.000000	0.000000
37372	1.000000	0.000000
37506	3.000000	0.000000
37529	0.000000	0.000000
37550	0.000000	0.000000
37571	0.000000	0.000000
37593	0.000000	0.000000
37614	0.000000	0.000000
37637	0.000000	0.000000
37687	1.000000	0.000000
37758	1.000000	0.000000
37779	0.000000	0.000000
37801	0.000000	0.000000
37822	0.000000	0.000000
37844	0.000000	0.000000
37865	0.000000	0.000000
37886	0.000000	0.000000
37908	0.000000	0.000000
37930	0.000000	0.000000
37951	0.000000	0.000000
37972	0.000000	0.000000
37993	0.000000	0.000000
38014	0.000000	0.000000
38063	1.000000	0.000000
38084	0.000000	0.000000
38106	0.000000	0.000000
38129	0.000000	0.000000
38150	0.000000	0.000000
38171	0.000000	0.000000
38194	0.000000	0.000000
38215	0.000000	0.000000
38236	0.000000	0.000000
38258	0.000000	0.000000
38279	0.000000	0.000000
38300	0.000000	0.000000
38322	0.000000	0.000000
38346	0.000000	0.000000
38368	0.000000	0.000000
38389	0.000000	0.000000
38413	0.000000	0.000000
38435	0.000000	0.000000
38457	0.000000	0.000000
38478	0.000000	0.000000
38499	0.000000	0.000000
38521	0.000000	0.000000
38542	0.000000	0.000000
38563	0.000000	0.000000
38614	1.000000	0.000000
38637	0.000000	0.000000
38658	0.000000	0.000000
38679	0.000000	0.000000
38701	0.000000	0.000000
38722	0.000000	0.000000
38772	1.000000	0.000000
38793	0.000000	0.000000
38877	2.000000	0.000000
38899	0.000000	0.000000
38921	0.000000	0.000000
38944	0.000000	0.000000
38966	0.000000	0.000000
38987	0.000000	0.000000
39009	0.000000	0.000000
39030	0.000000	0.000000
39051	0.000000	0.000000
39074	0.000000	0.000000
39095	0.000000	0.000000
39164	1.000000	0.000000
39187	0.000000	0.000000
39211	0.000000	0.000000
39237	0.000000	0.000000
39260	0.000000	0.000000
39281	0.000000	0.000000
39302	0.000000	0.000000
39327	0.000000	0.000000
39348	0.000000	0.000000
39399	1.000000	0.000000
39425	0.000000	0.000000
39446	0.000000	0.000000
39468	0.000000	0.000000
39489	0.000000	0.000000
39510	0.000000	0.000000
39534	0.000000	0.000000
39556	0.000000	0.000000
39654	2.000000	0.000000
39678	0.000000	0.000000
39701	0.000000	0.000000
39723	0.000000	0.000000
39744	0.000000	0.000000
39766	0.000000	0.000000
39787	0.000000	0.000000
39810	0.000000	0.000000
39833	0.000000	0.000000
39854	0.000000	0.000000
39924	1.000000	0.000000
39946	0.000000	0.000000
39968	0.000000	0.000000
40017	1.000000	0.000000
40039	0.000000	0.000000
40063	0.000000	0.000000
40086	0.000000	0.000000
40136	1.000000	0.000000
40157	0.000000	0.000000
40178	0.000000	0.000000
40200	0.000000	0.000000
40251	1.000000	0.000000
40275	0.000000	0.000000
40299	0.000000	0.000000
40320	0.000000	0.000000
40343	0.000000	0.000000
40364	0.000000	0.000000
40389	0.000000	0.000000
40411	0.000000	0.000000
40432	0.000000	0.000000
40454	0.000000	0.000000
40522	1.000000	0.000000
40543	0.000000	0.000000
40564	0.000000	0.000000
40587	0.000000	0.000000
40609	0.000000	0.000000
40630	0.000000	0.000000
40651	0.000000	0.000000
40673	0.000000	0.000000
40695	0.000000	0.000000
40718	0.000000	0.000000
40740	0.000000	0.000000
40761	0.000000	0.000000
40783	0.000000	0.000000
40804	0.000000	0.000000
40827	0.000000	0.000000
40850	0.000000	0.000000
40871	0.000000	0.000000
40893	0.000000	0.000000
40914	0.000000	0.000000
40935	0.000000	0.000000
40958	0.000000	0.000000
40980	0.000000	0.000000
41001	0.000000	0.000000
41023	0.000000	0.000000
41044	0.000000	0.000000
41066	0.000000	0.000000
41136	1.000000	0.000000
41157	0.000000	0.000000
41181	0.000000	0.000000
41202	0.000000	0.000000
41223	0.000000	0.000000
41273	1.000000	0.000000
41294	0.000000	0.000000
41315	0.000000	0.000000
41337	0.000000	0.000000
41358	0.000000	0.000000
41379	0.000000	0.000000
41402	0.000000	0.000000
41423	0.000000	0.000000
41444	0.000000	0.000000
41465	0.000000	0.000000
41486	0.000000	0.000000
41507	0.000000	0.000000
41528	0.000000	0.000000
41552	0.000000	0.000000
41574	0.000000	0.000000
41595	0.000000	0.000000
41616	0.000000	0.000000
41638	0.000000	0.000000
41659	0.000000	0.000000
41681	0.000000	0.000000
41702	0.000000	0.000000
41725	0.000000	0.000000
41774	1.000000	0.000000
41796	0.000000	0.000000
41818	0.000000	0.000000
41839	0.000000	0.000000
41919	2.000000	0.000000
41943	0.000000	0.000000
41964	0.000000	0.000000
42013	1.000000	0.000000
42036	0.000000	0.000000
42057	0.000000	0.000000
42078	0.000000	0.000000
42099	0.000000	0.000000
42121	0.000000	0.000000
42142	0.000000	0.000000
42163	0.000000	0.000000
42232	1.000000	0.000000
42253	0.000000	0.000000
42274	0.000000	0.000000
42297	0.000000	0.000000
42348	1.000000	0.000000
42369	0.000000	0.000000
42392	0.000000	0.000000
42415	0.000000	0.000000
42464	1.000000	0.000000
42486	0.000000	0.000000
42510	0.000000	0.000000
42535	0.000000	0.000000
42561	0.000000	0.000000
42582	0.000000	0.000000
42604	0.000000	0.000000
42626	0.000000	0.000000
42675	1.000000	0.000000
42697	0.000000	0.000000
42718	0.000000	0.000000
42739	0.000000	0.000000
42760	0.000000	0.000000
42781	0.000000	0.000000
42831	1.000000	0.000000
42852	0.000000	0.000000
42873	0.000000	0.000000
42895	0.000000	0.000000
42916	0.000000	0.000000
42937	0.000000	0.000000
42964	0.000000	0.000000
42985	0.000000	0.000000
43035	1.000000	0.000000
43056	0.000000	0.000000
43078	0.000000	0.000000
43101	0.000000	0.000000
43123	0.000000	0.000000
43144	0.000000	0.000000
43193	1.000000	0.000000
43244	1.000000	0.000000
43267	0.000000	0.000000
43288	0.000000	0.000000
43309	0.000000	0.000000
43330	0.000000	0.000000
43354	0.000000	0.000000
43375	0.000000	0.000000
43397	0.000000	0.000000
43419	0.000000	0.000000
43440	0.000000	0.000000
43461	0.000000	0.000000
43482	0.000000	0.000000
43503	0.000000	0.000000
43527	0.000000	0.000000
43548	0.000000	0.000000
43569	0.000000	0.000000
43590	0.000000	0.000000
43613	0.000000	0.000000
43635	0.000000	0.000000
43657	0.000000	0.000000
43678	0.000000	0.000000
43699	0.000000	0.000000
43720	0.000000	0.000000
43741	0.000000	0.000000
43763	0.000000	0.000000
43784	0.000000	0.000000
43805	0.000000	0.000000
43828	0.000000	0.000000
43850	0.000000	0.000000
43872	0.000000	0.000000
43940	1.000000	0.000000
43961	0.000000	0.000000
44030	1.000000	0.000000
44051	0.000000	0.000000
44072	0.000000	0.000000
44094	0.000000	0.000000
44116	0.000000	0.000000
44137	0.000000	0.000000
44158	0.000000	0.000000
44179	0.000000	0.000000
44201	0.000000	0.000000
44223	0.000000	0.000000
44245	0.000000	0.000000
44267	0.000000	0.000000
44289	0.000000	0.000000
44310	0.000000	0.000000
44334	0.000000	0.000000
44355	0.000000	0.000000
44376	0.000000	0.000000
44400	0.000000	0.000000
44421	0.000000	0.000000
44442	0.000000	0.000000
44492	1.000000	0.000000
44542	1.000000	0.000000
44565	0.000000	0.000000
44590	0.000000	0.000000
44612	0.000000	0.000000
44633	0.000000	0.000000
44654	0.000000	0.000000
44675	0.000000	0.000000
44696	0.000000	0.000000
44718	0.000000	0.000000
44767	1.000000	0.000000
44788	0.000000	0.000000
44810	0.000000	0.000000
44831	0.000000	0.000000
44853	0.000000	0.000000
44877	0.000000	0.000000
44898	0.000000	0.000000
44947	1.000000	0.000000
44969	0.000000	0.000000
44991	0.000000	0.000000
45012	0.000000	0.000000
45033	0.000000	0.000000
45057	0.000000	0.000000
45106	1.000000	0.000000
45127	0.000000	0.000000
45149	0.000000	0.000000
45171	0.000000	0.000000
45192	0.000000	0.000000
45215	0.000000	0.000000
45236	0.000000	0.000000
45259	0.000000	0.000000
45280	0.000000	0.000000
45304	0.000000	0.000000
45354	1.000000	0.000000
45375	0.000000	0.000000
45399	0.000000	0.000000
45420	0.000000	0.000000
45441	0.000000	0.000000
45462	0.000000	0.000000
45483	0.000000	0.000000
45504	0.000000	0.000000
45525	0.000000	0.000000
45546	0.000000	0.000000
45567	0.000000	0.000000
45588	0.000000	0.000000
45609	0.000000	0.000000
45630	0.000000	0.000000
45652	0.000000	0.000000
45675	0.000000	0.000000
45745	1.000000	0.000000
45766	0.000000	0.000000
45787	0.000000	0.000000
45808	0.000000	0.000000
45830	0.000000	0.000000
45851	0.000000	0.000000
45872	0.000000	0.000000
45896	0.000000	0.000000
45921	0.000000	0.000000
45944	0.000000	0.000000
45966	0.000000	0.000000
45988	0.000000	0.000000
46009	0.000000	0.000000
46030	0.000000	0.000000
46051	0.000000	0.000000
46075	0.000000	0.000000
46097	0.000000	0.000000
46119	0.000000	0.000000
46171	1.000000	0.000000
46192	0.000000	0.000000
46214	0.000000	0.000000
46235	0.000000	0.000000
46257	0.000000	0.000000
46278	0.000000	0.000000
46299	0.000000	0.000000
46323	0.000000	0.000000
46344	0.000000	0.000000
46398	1.000000	0.000000
46419	0.000000	0.000000
46440	0.000000	0.000000
46462	0.000000	0.000000
46484	0.000000	0.000000
46533	1.000000	0.000000
46555	0.000000	0.000000
46577	0.000000	0.000000
46600	0.000000	0.000000
46621	0.000000	0.000000
46642	0.000000	0.000000
46665	0.000000	0.000000
46689	0.000000	0.000000
46710	0.000000	0.000000
46732	0.000000	0.000000
46754	0.000000	0.000000
46824	1.000000	0.000000
46847	0.000000	0.000000
46868	0.000000	0.000000
46889	0.000000	0.000000
46912	0.000000	0.000000
46934	0.000000	0.000000
46957	0.000000	0.000000
46978	0.000000	0.000000
47033	1.000000	0.000000
47055	0.000000	0.000000
47109	1.000000	0.000000
47131	0.000000	0.000000
47199	1.000000	0.000000
47220	0.000000	0.000000
47241	0.000000	0.000000
47262	0.000000	0.000000
47283	0.000000	0.000000
47304	0.000000	0.000000
47328	0.000000	0.000000
47349	0.000000	0.000000
47370	0.000000	0.000000
47391	0.000000	0.000000
47414	0.000000	0.000000
47435	0.000000	0.000000
47456	0.000000	0.000000
47477	0.000000	0.000000
47527	1.000000	0.000000
47548	0.000000	0.000000
47570	0.000000	0.000000
47592	0.000000	0.000000
47613	0.000000	0.000000
47634	0.000000	0.000000
47656	0.000000	0.000000
47677	0.000000	0.000000
47698	0.000000	0.000000
47719	0.000000	0.000000
47741	0.000000	0.000000
47762	0.000000	0.000000
47784	0.000000	0.000000
47806	0.000000	0.000000
47827	0.000000	0.000000
47852	0.000000	0.000000
47874	0.000000	0.000000
47896	0.000000	0.000000
47918	0.000000	0.000000
47940	0.000000	0.000000
47964	0.000000	0.000000
47986	0.000000	0.000000
48007	0.000000	0.000000
48028	0.000000	0.000000
48095	1.000000	0.000000
48117	0.000000	0.000000
48138	0.000000	0.000000
48159	0.000000	0.000000
48182	0.000000	0.000000
48203	0.000000	0.000000
48226	0.000000	0.000000
48293	1.000000	0.000000
48363	1.000000	0.000000
48485	2.000000	0.000000
48506	0.000000	0.000000
48527	0.000000	0.000000
48548	0.000000	0.000000
48569	0.000000	0.000000
48669	2.000000	0.000000
48690	0.000000	0.000000
48712	0.000000	0.000000
48733	0.000000	0.000000
48756	0.000000	0.000000
48777	0.000000	0.000000
48798	0.000000	0.000000
48819	0.000000	0.000000
48840	0.000000	0.000000
48865	0.000000	0.000000
48886	0.000000	0.000000
48908	0.000000	0.000000
48929	0.000000	0.000000
48951	0.000000	0.000000
48972	0.000000	0.000000
48993	0.000000	0.000000
49014	0.000000	0.000000
49082	1.000000	0.000000
49106	0.000000	0.000000
49127	0.000000	0.000000
49148	0.000000	0.000000
49169	0.000000	0.000000
49191	0.000000	0.000000
49212	0.000000	0.000000
49235	0.000000	0.000000
49256	0.000000	0.000000
49305	1.000000	0.000000
49455	3.000000	0.000000
49476	0.000000	0.000000
49497	0.000000	0.000000
49519	0.000000	0.000000
49543	0.000000	0.000000
49564	0.000000	0.000000
49585	0.000000	0.000000
49655	1.000000	0.000000
49676	0.000000	0.000000
49698	0.000000	0.000000
49720	0.000000	0.000000
49742	0.000000	0.000000
49812	1.000000	0.000000
49833	0.000000	0.000000
49882	1.000000	0.000000
49904	0.000000	0.000000
49925	0.000000	0.000000
49947	0.000000	0.000000
49996	1.000000	0.000000
50017	0.000000	0.000000
50038	0.000000	0.000000
50064	0.000000	0.000000
50088	0.000000	0.000000
50109	0.000000	0.000000
50130	0.000000	0.000000
50151	0.000000	0.000000
50172	0.000000	0.000000
50193	0.000000	0.000000
50219	0.000000	0.000000
50244	0.000000	0.000000
50267	0.000000	0.000000
50334	1.000000	0.000000
50356	0.000000	0.000000
50378	0.000000	0.000000
50429	1.000000	0.000000
50451	0.000000	0.000000
50472	0.000000	0.000000
50497	0.000000	0.000000
50518	0.000000	0.000000
50544	0.000000	0.000000
50566	0.000000	0.000000
50588	0.000000	0.000000
50610	0.000000	0.000000
50634	0.000000	0.000000
50655	0.000000	0.000000
50676	0.000000	0.000000
50697	0.000000	0.000000
50718	0.000000	0.000000
50739	0.000000	0.000000
50760	0.000000	0.000000
50781	0.000000	0.000000
50830	1.000000	0.000000
50851	0.000000	0.000000
50872	0.000000	0.000000
50894	0.000000	0.000000
50920	0.000000	0.000000
50943	0.000000	0.000000
51041	2.000000	0.000000
51062	0.000000	0.000000
51083	0.000000	0.000000
51105	0.000000	0.000000
51126	0.000000	0.000000
51151	0.000000	0.000000
51173	0.000000	0.000000
51198	0.000000	0.000000
51221	0.000000	0.000000
51248	0.000000	0.000000
51270	0.000000	0.000000
51291	0.000000	0.000000
51314	0.000000	0.000000
51335	0.000000	0.000000
51356	0.000000	0.000000
51377	0.000000	0.000000
51399	0.000000	0.000000
51420	0.000000	0.000000
51442	0.000000	0.000000
51464	0.000000	0.000000
51485	0.000000	0.000000
51508	0.000000	0.000000
51530	0.000000	0.000000
51556	0.000000	0.000000
51577	0.000000	0.000000
51599	0.000000	0.000000
51669	1.000000	0.000000
51691	0.000000	0.000000
51715	0.000000	0.000000
51737	0.000000	0.000000
51758	0.000000	0.000000
51808	1.000000	0.000000
51829	0.000000	0.000000
51850	0.000000	0.000000
51873	0.000000	0.000000
51894	0.000000	0.000000
51963	1.000000	0.000000
51985	0.000000	0.000000
52007	0.000000	0.000000
52028	0.000000	0.000000
52049	0.000000	0.000000
52070	0.000000	0.000000
52091	0.000000	0.000000
52116	0.000000	0.000000
52137	0.000000	0.000000
52158	0.000000	0.000000
52179	0.000000	0.000000
52200	0.000000	0.000000
52222	0.000000	0.000000
52323	2.000000	0.000000
52344	0.000000	0.000000
52366	0.000000	0.000000
52388	0.000000	0.000000
52410	0.000000	0.000000
52432	0.000000	0.000000
52455	0.000000	0.000000
52481	0.000000	0.000000
52502	0.000000	0.000000
52523	0.000000	0.000000
52544	0.000000	0.000000
52565	0.000000	0.000000
52588	0.000000	0.000000
52609	0.000000	0.000000
52630	0.000000	0.000000
52651	0.000000	0.000000
52673	0.000000	0.000000
52773	2.000000	0.000000
52794	0.000000	0.000000
52816	0.000000	0.000000
52838	0.000000	0.000000
52860	0.000000	0.000000
